utterance,speaker,word_index,word,human_stress,human_correct,ctc_viterbi_primary_probability,ctc_viterbi_canonical_location_correct,ctc_viterbi_stress_latency_ms,mfa_primary_probability,mfa_canonical_location_correct,mfa_stress_latency_ms
001490093,0149,4,CLASSROOM,10.0,1,0.7278,1,46.109208022244275,0.7292,1,45.458665990736336
001490101,0149,1,ANDY,10.0,1,0.7222,1,61.33987501380034,0.7243,1,43.54404198238626
001490101,0149,4,LIBRARY,10.0,1,0.5446,1,72.74866700754501,0.5626,1,50.24095901171677
001490127,0149,0,HENNY,10.0,1,0.7275,1,38.509959005750716,0.7285,1,34.90683401469141
001490127,0149,3,SYDNEY,10.0,1,0.7296,1,40.405333013040945,0.7302,1,38.48295900388621
001490153,0149,4,PLAYING,10.0,1,0.73,1,42.13333298685029,0.7297,1,49.01995800901204
001490155,0149,1,MOTHER,10.0,1,0.4485,0,61.58920799498446,0.7266,1,42.23962497781031
001490161,0149,0,HERE,10.0,1,1.0,1,47.41579099209048,1.0,1,28.22962499340065
001570024,0157,1,RESEARCHERS,10.0,1,0.3554,0,52.91791699710302,0.5536,1,49.24625001149252
001570030,0157,0,THEREFORE,10.0,1,0.7291,1,35.53191598621197,0.7301,1,36.188041005516425
001570030,0157,2,PICTURE,10.0,1,0.73,1,39.64033297961578,0.7302,1,37.6550410001073
001570030,0157,4,RATED,10.0,1,0.7284,1,36.22087498661131,0.7285,1,38.13141697901301
001570030,0157,5,ACCEPTABLE,10.0,1,0.4724,1,57.86150001222268,0.4732,1,57.29445899487473
001570030,0157,8,SOCIETY,10.0,1,0.4717,1,77.77637499384582,0.4733,1,59.97762500192039
001570061,0157,3,WOUNDED,10.0,1,0.7297,1,35.214750008890405,0.7295,1,36.66725000948645
001570061,0157,6,ATTACK,10.0,1,0.4632,0,41.45775001961738,0.2887,0,36.73649998381734
001570100,0157,4,VERY,10.0,1,0.7284,1,37.47754197684117,0.7263,1,37.62179199839011
001570165,0157,0,WANTED,10.0,1,0.7252,1,50.60149999917485,0.7299,1,36.608416005037725
001570194,0157,8,ALONE,10.0,1,0.7164,1,39.10633298801258,0.7284,1,38.51495802518912
001570203,0157,5,VACATION,10.0,1,0.5744,1,62.62066701310687,0.5743,1,51.17908399552107
001570212,0157,6,COMPUTER,10.0,1,0.4952,1,66.17879201075993,0.5223,1,50.82783297984861
001570216,0157,3,ALLOWED,10.0,1,0.7188,1,37.82554098870605,0.7228,1,39.48674999992363
001570216,0157,6,OPINIONS,10.0,1,0.569,1,46.40995798399672,0.5672,1,64.46704102563672
001570269,0157,3,NEITHER,10.0,1,0.7292,1,36.15299999364652,0.7288,1,36.789583013160154
001570269,0157,8,ASHAMED,10.0,1,0.7257,1,40.2947920083534,0.7211,1,40.69341698777862
001570290,0157,0,WONDERING,10.0,1,0.5733,1,45.24362500524148,0.5694,1,45.55487498873845
001570290,0157,2,MANY,10.0,1,0.7291,1,35.24387499783188,0.7292,1,34.33662498719059
001570316,0157,1,WATCHES,10.0,1,0.7268,1,39.60358398035169,0.7253,1,40.13400000985712
001570316,0157,4,AMOUNT,10.0,1,0.712,1,38.156083988724276,0.7273,1,40.05924999364652
001570316,0157,6,TELEVISION,10.0,1,0.1781,0,65.90379201225005,0.2589,0,50.77979099587537
001570324,0157,0,HERE,10.0,1,1.0,1,43.83762500947341,1.0,1,31.218707998050377
001570324,0157,3,GENUINE,10.0,1,0.5717,0,45.30379199422896,0.5708,0,50.62175000784919
001570324,0157,7,THINKING,10.0,1,0.7272,1,34.344624989898875,0.7283,1,34.46883300784975
001570325,0157,1,HANDED,10.0,1,0.7303,1,34.96849999646656,0.7303,1,34.53162498772144
001570325,0157,6,VERY,10.0,1,0.728,1,36.84295801213011,0.7289,1,37.14666698942892
001570325,0157,7,SPECIFIC,10.0,1,0.555,1,45.94470901065506,0.5642,1,43.21329202502966
001570361,0157,0,PRESENTLY,10.0,1,0.5612,1,51.83783397660591,0.5465,1,51.18883302202448
001570361,0157,1,HOWEVER,10.0,1,0.5732,1,51.925750012742355,0.5737,1,50.97987499902956
001570361,0157,4,BROKEN,10.0,1,0.7287,1,36.20700002647936,0.73,1,35.455166012980044
001570378,0157,3,THINKING,10.0,1,0.7297,1,33.98120898054913,0.7293,1,34.13350001210347
001570378,0157,5,SOMETHING,10.0,1,0.7302,1,35.25262500625104,0.7302,1,35.077957989415154
003060002,0306,6,PRESSURE,10.0,1,0.73,1,58.4297500026878,0.7301,1,40.30562497791834
003060017,0306,4,UNITED,10.0,1,0.5713,1,46.31637499551289,0.5724,1,50.34054201678373
003060025,0306,4,RELATIVELY,10.0,1,0.2981,0,70.08000000496395,0.2636,0,57.47791699832305
003060025,0306,6,SATURDAY,10.0,1,0.2622,0,48.2712920056656,0.4142,1,49.53529199701734
003060025,0306,7,MORNING,10.0,1,0.73,1,36.130334017798305,0.7294,1,35.4791660211049
003060028,0306,6,DIFFICULT,10.0,1,0.5372,1,48.06541698053479,0.5427,1,67.2844159998931
003060064,0306,7,BETTER,10.0,1,0.7289,1,38.266041985480115,0.7288,1,38.7620420078747
003060087,0306,3,ONLY,10.0,1,0.7293,1,52.58891699486412,0.7299,1,41.89954200410284
003060087,0306,7,CONTEST,10.0,1,0.2704,0,38.501375005580485,0.2712,0,64.10150000010617
003060161,0306,5,HAPPEN,10.0,1,0.7164,1,38.190332998055965,0.7099,1,39.92233399185352
003060186,0306,2,MORNING,10.0,1,0.7302,1,36.1552499816753,0.7301,1,36.31312499055639
003060226,0306,1,SURE,10.0,1,1.0,1,28.36045899312012,1.0,1,30.61508300015703
003060229,0306,1,SORRY,10.0,1,0.7293,1,41.45324998535216,0.7295,1,41.5031670127064
003060229,0306,4,LANGUAGE,10.0,1,0.7281,1,39.10500000347383,0.7301,1,40.79900000942871
003060235,0306,0,GETTING,10.0,1,0.7277,1,39.04095900361426,0.7258,1,38.76408300129697
003060235,0306,1,READY,10.0,1,0.7291,1,39.700624998658895,0.7289,1,41.45095800049603
003060235,0306,4,BOXING,10.0,1,0.7293,1,40.34658399177715,0.7302,1,39.633584005059674
003060259,0306,6,PLAYERS,10.0,1,0.7272,1,52.2144160058815,0.7288,1,47.97524999594316
003060263,0306,6,PERSONALITY,10.0,1,0.1753,0,65.34120798460208,0.1733,0,62.15187499765307
003060285,0306,2,ANOTHER,10.0,1,0.3445,0,45.70608300855383,0.3673,0,52.4565419764258
003060285,0306,6,ABOUT,10.0,1,0.7286,1,35.920541995437816,0.729,1,36.76645900122821
003060291,0306,5,MATTER,10.0,1,0.7286,1,39.08370900899172,0.7275,1,38.5055830120109
003060306,0306,8,AFTER,10.0,1,0.7279,1,54.19379202066921,0.728,1,42.84562502289191
003060319,0306,2,INTO,10.0,1,0.6242,1,40.97804200137034,0.5037,1,39.6290410135407
003060337,0306,1,CONTROLLED,5.0,0,0.2806,0,37.458208011230454,0.6057,1,39.53470799024217
003060337,0306,2,HIMSELF,10.0,1,0.27,0,34.82666698982939,0.2701,0,36.47654200904071
003060337,0306,5,EFFORT,10.0,1,0.6735,1,38.428250001743436,0.5586,1,38.41100001591258
004570010,0457,0,AFTER,10.0,1,0.7157,1,54.27658301778138,0.728,1,39.232582988915965
004570010,0457,3,ONLY,10.0,1,0.7289,1,42.508416023338214,0.7296,1,45.02366701490246
004570010,0457,7,PROPERTY,5.0,0,0.2675,0,66.25808301032521,0.5648,1,63.85216600028798
004570071,0457,5,LEADERS,10.0,1,0.7194,1,38.3068329829257,0.719,1,38.59862498939037
004570074,0457,8,HERE,10.0,1,1.0,1,42.40125001524575,1.0,1,31.325249990914017
004570106,0457,4,ELECTRONIC,10.0,1,0.2078,0,60.87950000073761,0.1945,0,54.874374996870756
004570106,0457,5,MONITOR,10.0,1,0.4362,1,92.55370800383389,0.5069,1,69.09437500871718
004570129,0457,3,OPEN,10.0,1,0.2946,0,38.30591699806973,0.2838,0,37.353457999415696
004570137,0457,3,BETTER,10.0,1,0.7256,1,38.24216601788066,0.7273,1,38.00166698056273
004570137,0457,4,ABOUT,10.0,1,0.7234,1,35.65058301319368,0.7279,1,36.79600000032224
004570145,0457,7,TOMORROW,10.0,1,0.4808,1,66.03087499388494,0.5504,1,48.18704197532497
004570146,0457,0,CREATE,10.0,1,0.6011,1,37.407833006000146,0.3666,0,36.115875001996756
004570146,0457,3,HAPPY,10.0,1,0.7274,1,41.37500000069849,0.7273,1,41.6731669974979
004570167,0457,0,ABOUT,10.0,1,0.7216,1,58.00691599142738,0.7226,1,36.83633400942199
004570237,0457,2,LOOKING,10.0,1,0.3136,0,35.79100000206381,0.7158,1,34.82716699363664
004570237,0457,3,FORWARD,10.0,1,0.7303,1,34.93125000386499,0.7302,1,36.859665997326374
004570237,0457,6,MYSELF,10.0,1,0.2759,0,38.15700000268407,0.2721,0,37.07616697647609
004570256,0457,7,YEAR,10.0,1,1.0,1,27.492791996337473,1.0,1,26.225834008073434
004570268,0457,2,HUMAN,10.0,1,0.7299,1,34.85362499486655,0.73,1,34.66216701781377
004570268,0457,3,BEING,10.0,1,0.7249,1,33.98508401005529,0.5861,1,35.657707980135456
004570289,0457,8,ENTIRE,10.0,1,0.5336,1,48.70124999433756,0.4273,1,46.689582988619804
004570306,0457,5,PREVENTION,10.0,1,0.3352,0,68.93612499698065,0.2287,0,57.56783401011489
004570374,0457,4,BODY,10.0,1,0.7284,1,38.37433399166912,0.7273,1,39.106457988964394
004570374,0457,5,AGAIN,10.0,1,0.2918,0,39.073499996447936,0.6904,1,39.88241701154038
004610037,0461,2,ANOTHER,10.0,1,0.4939,1,52.97091600368731,0.5408,1,33.992999990005046
004610037,0461,3,STORY,10.0,1,0.7299,1,54.595124995103106,0.7296,1,44.73733398481272
004610037,0461,4,ALTOGETHER,10.0,1,0.4658,1,89.95424999739043,0.192,0,58.852791000390425
004610054,0461,2,VERY,10.0,1,0.7289,1,37.847750005312264,0.7283,1,38.62850001314655
004610054,0461,3,VERY,10.0,1,0.7291,1,36.0077089862898,0.7288,1,35.2060419972986
004610065,0461,0,NATIONALLY,10.0,1,0.2713,0,72.79341699904762,0.2394,0,54.97758398996666
004610065,0461,5,BEGINNING,10.0,1,0.5586,1,44.780166004784405,0.5644,1,47.21129100653343
004610065,0461,8,UPWARD,10.0,1,0.388,0,47.28462500497699,0.6478,1,40.42220799601637
004610065,0461,9,AGAIN,10.0,1,0.7297,1,43.388000020058826,0.7289,1,40.19983299076557
004610129,0461,0,WORRY,10.0,1,0.7236,1,41.134333005174994,0.7294,1,43.30312501406297
004610151,0461,5,HONOR,10.0,1,0.7162,1,50.131875002989545,0.7287,1,35.853291978128254
004610177,0461,1,GOING,10.0,1,0.7298,1,36.363416002132,0.7298,1,35.163541993824765
004610177,0461,5,BUSY,10.0,1,0.7285,1,37.92745800456032,0.7293,1,37.42945799604058
004610182,0461,5,MYSELF,10.0,1,0.2792,0,37.69737499533221,0.2724,0,38.05304199340753
004610227,0461,2,PERFECT,5.0,0,0.7082,1,40.92904200660996,0.7048,1,43.80795898032375
004610227,0461,3,ENDING,10.0,1,0.4597,0,40.87762499693781,0.344,0,37.6525410101749
004610230,0461,0,LOVING,10.0,1,0.7228,1,36.30941698793322,0.7156,1,37.07762499107048
004610238,0461,0,DEPENDS,10.0,1,0.3019,0,36.05183298350312,0.7158,1,37.95508301118389
004610238,0461,3,NUMBER,10.0,1,0.7303,1,39.4394590111915,0.7303,1,36.37695900397375
004610266,0461,0,CHEERS,10.0,1,1.0,1,30.25445801904425,1.0,1,44.304292008746415
004610290,0461,4,DIVISION,10.0,1,0.331,0,59.52662497293204,0.2708,0,49.26500000874512
004610362,0461,1,BEING,10.0,1,0.7092,1,35.81329097505659,0.3166,0,40.85066702100448
004610362,0461,6,MONEY,10.0,1,0.728,1,55.92824998893775,0.7256,1,64.02504199650139
004610373,0461,2,DIFFICULT,10.0,1,0.2642,0,45.41612500906922,0.5621,1,48.386374983238056
005630017,0563,5,HIGHLY,10.0,1,0.7263,1,62.49783400562592,0.7299,1,45.8369170082733
005630044,0563,0,HOWEVER,10.0,1,0.5584,1,53.61095900298096,0.5738,1,54.569375002756715
005630044,0563,4,LEGALLY,10.0,1,0.4006,1,48.143583990167826,0.3807,1,53.07841699686833
005630044,0563,5,RESPONSIBLE,10.0,1,0.3852,1,73.45724999322556,0.3206,1,63.93129099160433
005630081,0563,7,TALKING,10.0,1,0.7276,1,34.96616700431332,0.7282,1,35.47412500483915
005630081,0563,8,ABOUT,10.0,1,0.727,1,35.57066700886935,0.7279,1,37.60062498622574
005630127,0563,1,HERE,10.0,1,1.0,1,28.68545800447464,1.0,1,31.671332981204614
005630127,0563,8,WINNER,10.0,1,0.7129,1,64.23474999610335,0.7282,1,45.32141602248885
005630142,0563,0,AUSTRALIA,10.0,1,0.5692,1,71.50200000614859,0.5729,1,59.76916698273271
005630147,0563,4,INNER,10.0,1,0.6711,1,40.495292021660134,0.7235,1,36.75416699843481
005630151,0563,2,HIMSELF,10.0,1,0.2701,0,36.160957999527454,0.27,0,37.25695901084691
005630151,0563,6,OTHERS,10.0,1,0.7071,1,42.60604199953377,0.724,1,42.047834023833275
005630267,0563,0,COFFEE,10.0,1,0.7282,1,42.69462497904897,0.7285,1,41.31916700862348
005630284,0563,0,LOOKING,10.0,1,0.728,1,34.61504200822674,0.7281,1,35.96720797941089
005630284,0563,1,FORWARD,10.0,1,0.7302,1,38.10775000602007,0.73,1,44.83962501399219
005630284,0563,3,GETTING,10.0,1,0.7252,1,36.14712500711903,0.7278,1,45.150874997489154
005630291,0563,6,MONEY,10.0,1,0.7292,1,38.35041602724232,0.7292,1,36.492500017629936
005630315,0563,0,EVERYBODY,10.0,1,0.1925,0,75.84449998103082,0.2801,0,58.850708010140806
005630315,0563,1,NOWADAYS,10.0,1,0.5267,1,47.94600000604987,0.4382,1,50.586125027621165
005630315,0563,3,SUFFER,10.0,1,0.7292,1,39.711040997644886,0.7294,1,40.99445798783563
005630315,0563,4,BECAUSE,10.0,1,0.2929,0,44.362040993291885,0.2744,0,38.17654200247489
005630315,0563,9,THEMSELVES,10.0,1,0.5895,1,35.75658402405679,0.4619,0,35.97525000805035
005630330,0563,5,NOTHING,10.0,1,0.7195,1,44.0577499975916,0.7221,1,41.28649999620393
005630375,0563,2,ALMOST,10.0,1,0.2945,0,41.6740830114577,0.2818,0,41.552290989784524
005670043,0567,4,EXPECT,10.0,1,0.6687,1,43.844708998221904,0.581,1,39.39220801112242
005670055,0567,2,SCREAMING,10.0,1,0.7279,1,42.37504198681563,0.7289,1,44.10441700019874
005670055,0567,4,SHOUTING,10.0,1,0.6877,1,40.49491698970087,0.7287,1,39.38425000524148
005670113,0567,1,WONDER,10.0,1,0.7303,1,39.90179201355204,0.7301,1,42.36904199933633
005670113,0567,4,EVER,10.0,1,0.7285,1,44.13950000889599,0.7269,1,41.30691700265743
005670125,0567,0,UNLUCKY,10.0,1,0.2308,0,74.74925002316013,0.3441,0,53.24162502074614
005670125,0567,6,BETTER,10.0,1,0.7274,1,42.97279199818149,0.7261,1,39.95770899928175
005670147,0567,0,BELIEF,10.0,1,0.2892,0,60.91454200213775,0.6125,1,39.64829200413078
005670155,0567,5,MILITARY,5.0,0,0.2893,1,92.57291600806639,0.2098,0,72.20308398245834
005670160,0567,0,BECAUSE,10.0,1,0.2781,0,42.148000007728115,0.3023,0,41.30208399146795
005670282,0567,8,FINISH,10.0,1,0.7084,1,40.62458299449645,0.7229,1,37.11191698675975
005670310,0567,4,DOING,10.0,1,0.4106,0,41.5928750007879,0.3211,0,46.86887501156889
005670320,0567,5,OFFICIAL,5.0,0,0.4854,1,73.8410420017317,0.4773,1,64.36387498979457
005670356,0567,1,SURGEON,10.0,1,0.7159,1,36.2822079914622,0.7274,1,35.72441599681042
005670356,0567,5,AMONG,10.0,1,0.6715,1,38.597875012783334,0.6462,1,39.39887500018813
005670356,0567,7,SUFFERERS,10.0,1,0.5232,1,66.4687920070719,0.5711,1,57.63087500235997
007360004,0736,7,AGAIN,10.0,1,0.3789,0,37.345666001783684,0.4355,0,43.72337498352863
007360006,0736,2,BEING,10.0,1,0.571,1,45.42441698140465,0.3341,0,45.52966699702665
007360006,0736,3,HIMSELF,10.0,1,0.2723,0,39.588874991750345,0.271,0,52.06516699399799
007360045,0736,5,IDEA,10.0,1,0.5706,1,69.61537498864345,0.4227,1,80.59349999530241
007360055,0736,2,FORWARD,10.0,1,0.7299,1,35.66741701797582,0.73,1,37.693708000006154
007360055,0736,4,HAVING,10.0,1,0.7268,1,34.988250001333654,0.7242,1,40.16445801244117
007360196,0736,4,ALREADY,10.0,1,0.5093,1,55.58758397819474,0.5125,1,62.08699999842793
007360196,0736,7,ANSWER,10.0,1,0.7285,1,41.123666014755145,0.7238,1,45.79000000376254
007360205,0736,2,GOING,10.0,1,0.7298,1,38.00662499270402,0.73,1,42.44791701785289
007360212,0736,5,PRINCIPLE,10.0,1,0.4869,1,62.719292007386684,0.5649,1,52.742083003977314
007360250,0736,5,PICTURE,10.0,1,0.7211,1,60.547249973751605,0.7297,1,42.02629200881347
007360296,0736,7,TOGETHER,10.0,1,0.4828,1,68.32295801723376,0.2201,0,57.50995798734948
007360305,0736,4,MAGICAL,10.0,1,0.4753,1,62.068625004030764,0.566,1,53.87145798886195
007650036,0765,0,HOWEVER,10.0,1,0.5458,1,53.94487499142997,0.5739,1,51.865375018678606
007650036,0765,1,MARKET,10.0,1,0.728,1,41.585750004742295,0.7292,1,37.08075001486577
007650036,0765,2,CONDITIONS,10.0,1,0.5164,1,54.456832993309945,0.5259,1,51.73912501777522
007650036,0765,8,OTHER,10.0,1,0.729,1,46.2637500022538,0.3219,0,32.09600000991486
007650061,0765,0,NEARLY,10.0,1,0.7298,1,45.51995900692418,0.7304,1,36.69554099906236
007650061,0765,2,REPUBLICANS,10.0,1,0.3028,0,84.35620801174082,0.2917,0,86.3831669848878
007650061,0765,3,VOTED,10.0,1,0.7281,1,37.669750017812476,0.5993,1,35.849374980898574
007650061,0765,4,AGAINST,10.0,1,0.7296,1,35.69241697550751,0.7253,1,37.44141600327566
007650061,0765,6,MEASURE,10.0,1,0.7297,1,60.658790986053646,0.7303,1,43.47362500266172
007650076,0765,2,UNDERSTAND,10.0,1,0.2566,0,44.77374997804873,0.2545,0,48.053542006528005
007650076,0765,4,DESIRE,10.0,1,0.569,1,58.81270798272453,0.5423,1,52.03116699703969
007650076,0765,7,ANOTHER,10.0,1,0.5597,1,50.02120800781995,0.5663,1,33.95779200945981
007650076,0765,8,OPINION,10.0,1,0.4398,1,49.77533299825154,0.5695,1,68.89341701753438
007650078,0765,1,YEAR,10.0,1,1.0,1,25.964915985241532,1.0,1,25.21495899418369
007650078,0765,2,LATER,10.0,1,0.5349,1,42.34841698780656,0.5947,1,44.191041990416124
007650084,0765,0,DEFINE,10.0,1,0.2744,0,38.35612500552088,0.7215,1,40.992624999489635
007650084,0765,1,YOUR,10.0,1,1.0,1,26.772999990498647,1.0,1,29.324417002499104
007650084,0765,6,SITUATION,10.0,1,0.4577,1,80.61575001920573,0.1816,0,73.08854098664597
007650089,0765,3,EXPECTED,10.0,1,0.5728,1,47.73716698400676,0.5741,1,52.44020899408497
007650116,0765,0,MONEY,10.0,1,0.7285,1,38.96237499429844,0.7292,1,38.6807500035502
007650116,0765,5,SUCCESS,10.0,1,0.2713,0,38.90833299374208,0.2709,0,41.545749991200864
007650131,0765,1,LEARNED,10.0,1,0.7183,1,35.61654197983444,0.7273,1,38.539833010872826
007650131,0765,4,DURING,10.0,1,0.7275,1,34.762583003612235,0.6907,1,35.65462498227134
007650174,0765,0,MISSING,10.0,1,0.7261,1,35.61674998491071,0.7229,1,38.105083018308505
007650174,0765,5,EASY,10.0,1,0.7277,1,61.322041001403704,0.7282,1,38.29500000574626
007650192,0765,5,PARTY,10.0,1,0.7291,1,63.661874999525025,0.7302,1,39.542292011901736
007650197,0765,3,GOING,10.0,1,0.7297,1,34.43087500636466,0.7296,1,35.12841698830016
007650254,0765,0,EVERYTHING,10.0,1,0.5453,1,72.6992920099292,0.4599,1,51.02804198395461
007650271,0765,4,CHALLENGE,10.0,1,0.7239,1,56.66987498989329,0.7269,1,42.882417008513585
007650294,0765,6,HERE,10.0,1,1.0,1,43.09295798884705,1.0,1,28.59291702043265
007650346,0765,0,HOLDING,10.0,1,0.7298,1,34.967999992659315,0.7294,1,37.33812502468936
007650369,0765,7,TRIAL,10.0,1,0.7289,1,36.83412499958649,0.7285,1,36.88295799656771
008110049,0811,3,PUBLIC,10.0,1,0.7173,1,36.47933297907002,0.6792,1,38.87608298100531
008110049,0811,5,BEING,10.0,1,0.7255,1,34.80816702358425,0.4916,0,36.04162501869723
008110106,0811,6,CONFIDENCE,10.0,1,0.3882,1,59.534500003792346,0.3913,1,50.201958976686
008110110,0811,4,ABOUT,10.0,1,0.7164,1,36.689958011265844,0.7265,1,36.92291700281203
008110110,0811,7,EVERY,10.0,1,0.7289,1,37.84895801800303,0.7288,1,38.64258399698883
008110110,0811,9,KILLINGS,10.0,1,0.7236,1,37.375957996118814,0.7178,1,33.845750003820285
008110116,0811,2,NOTHING,10.0,1,0.7277,1,35.689375014044344,0.7282,1,40.37929099285975
008110116,0811,5,MAGIC,10.0,1,0.7196,1,39.14850001456216,0.7233,1,37.54762499011122
008110159,0811,6,ANY,10.0,1,0.7279,1,36.85287499683909,0.7277,1,40.86454099160619
008110159,0811,7,OTHER,10.0,1,0.7275,1,36.327124980743974,0.7275,1,35.88837501592934
008110159,0811,8,QUESTIONS,10.0,1,0.7293,1,34.94304200285114,0.7292,1,35.430290998192504
008110204,0811,1,BEAUTIFUL,10.0,1,0.4648,1,43.72629200224765,0.4588,1,43.01425002631731
008110204,0811,6,INSIDE,10.0,1,0.7297,1,39.070208003977314,0.7295,1,38.92304198234342
008110209,0811,2,POLICE,10.0,1,0.2874,0,35.74700001627207,0.3267,0,35.41745798429474
008110224,0811,0,WELCOME,10.0,1,0.73,1,34.79862501262687,0.7302,1,35.21933301817626
008110258,0811,2,COVER,10.0,1,0.7288,1,35.87295798934065,0.7281,1,34.033750009257346
008110286,0811,0,EVERYTHING,10.0,1,0.222,0,67.51795898890123,0.558,1,47.22891701385379
008110286,0811,2,STARTING,10.0,1,0.7303,1,34.29916698951274,0.7303,1,35.17645801184699
008110286,0811,5,INTO,10.0,1,0.6976,1,37.17512500588782,0.6868,1,38.44195799320005
008110286,0811,7,PERFECTLY,10.0,1,0.4126,1,71.75983299384825,0.3344,0,52.36387500190176
008110287,0811,0,SORRY,10.0,1,0.6214,1,51.617124991025776,0.7283,1,39.760832994943485
008110287,0811,6,DECISION,10.0,1,0.3802,1,56.03100001462735,0.449,1,42.746666993480176
008110340,0811,4,STRIKING,10.0,1,0.7303,1,36.2472910201177,0.7302,1,36.16433299612254
008110371,0811,2,ONLY,10.0,1,0.7294,1,37.71845798473805,0.7297,1,38.17941702436656
009810029,0981,0,HUMAN,10.0,1,0.7186,1,39.047540980391204,0.7298,1,39.09516701241955
009810029,0981,1,ERROR,10.0,1,0.7275,1,40.72154199820943,0.7258,1,40.60045801452361
009810029,0981,3,ALSO,10.0,1,0.7268,1,38.05004098103382,0.7276,1,35.250250017270446
009810029,0981,6,FACTOR,10.0,1,0.7291,1,59.369875001721084,0.73,1,38.62566701718606
009810073,0981,4,MATTER,10.0,1,0.7279,1,38.601750013185665,0.7229,1,37.5332499970682
009810075,0981,3,GOING,10.0,1,0.7293,1,38.367874978575855,0.7296,1,34.093249996658415
009810075,0981,7,VERY,10.0,1,0.7287,1,38.11741599929519,0.7287,1,36.48987502674572
009810075,0981,8,PHYSICAL,10.0,1,0.2397,0,47.21437502303161,0.249,0,48.5646250017453
009810106,0981,3,ANY,10.0,1,0.7287,1,40.08370800875127,0.7282,1,38.88187499251217
009810155,0981,6,ENOUGH,10.0,1,0.2785,0,40.38433398818597,0.3576,0,39.17154099326581
009810196,0981,5,BOTTOM,10.0,1,0.7107,1,38.34937498322688,0.722,1,47.00637501082383
009810200,0981,4,WATER,10.0,1,0.7263,1,51.440499984892085,0.7278,1,41.06508399127051
009810204,0981,3,DIFFICULT,10.0,1,0.5157,1,44.431166985305026,0.4671,1,46.36983299860731
009810204,0981,5,RETURN,10.0,1,0.4864,0,35.67033298895694,0.4542,0,37.007750011980534
009810204,0981,8,AFTER,10.0,1,0.7259,1,38.30800001742318,0.7264,1,38.062291976530105
009810230,0981,7,YOUR,10.0,1,1.0,1,26.19662499637343,1.0,1,26.984208001522347
009810235,0981,4,TOMORROW,10.0,1,0.5695,1,69.22729199868627,0.5147,1,57.114125025691465
009810249,0981,0,SOMETIMES,10.0,1,0.3201,0,36.46183400996961,0.2761,0,36.732915992615744
009810305,0981,2,GOING,10.0,1,0.7268,1,38.834833016153425,0.7284,1,36.38574999058619
009810344,0981,4,TREASURE,10.0,1,0.7299,1,49.39183301758021,0.7304,1,38.57804098515771
009810349,0981,4,MARRIED,10.0,1,0.6987,1,38.18441700423136,0.6906,1,38.13324999646284
010300003,1030,1,RESULT,10.0,1,0.5568,1,37.66695800004527,0.606,1,41.833458992186934
010300003,1030,4,UPSET,10.0,1,0.396,0,38.33508299430832,0.2916,0,38.91004101024009
010300105,1030,1,PAPER,10.0,1,0.7206,1,38.3386250177864,0.7187,1,39.57420799997635
010300105,1030,2,PUBLISHED,10.0,1,0.7067,1,40.08004200295545,0.716,1,36.717790993861854
010300105,1030,4,DETAILS,10.0,1,0.7288,1,39.569416985614225,0.7286,1,38.92500000074506
010300105,1030,9,ATTACK,10.0,1,0.2789,0,38.41008301242255,0.5974,1,37.77487497427501
010300106,1030,0,PREVIOUSLY,10.0,1,0.342,1,63.11604200163856,0.4508,1,62.697541987290606
010300123,1030,2,NEVER,10.0,1,0.7285,1,37.48237498803064,0.7279,1,38.67754200473428
